iteration,throughput(MBs),iteration_time,time_diff,iter_persec
117,13.917657470703125,120.1169285774231,5.952005624771118, 1.0081457027899503
119,14.131671142578124,121.85531640052795,5.929110288619995, 1.0120471287657005
119,13.96151123046875,122.01306796073914,5.92971134185791, 1.0119821356519143
123,13.873553466796874,126.03869318962097,5.929440259933472, 1.0120451344884118
123,13.87803955078125,126.0467939376831,5.92937707901001, 1.012072973682299
125,14.097613525390624,127.80949187278748,5.954033613204956, 1.0078660236079229
125,14.091937255859374,127.96731281280518,5.954007625579834, 1.007862834860123
129,13.681707763671875,132.95245838165283,6.913226366043091, 0.8680109813159381
129,13.785736083984375,132.96082210540771,6.913751602172852, 0.8679957126244282
131,13.513104248046876,133.70514512062073,5.89548921585083, 1.0178510629916133
131,14.068609619140625,133.86307573318481,5.895534992218018, 1.0179012489742953
