Time(s)	CPU(%) GPU(%) LGPU(%)
1842s	0.2	0	0
1843s	0.4	0	0
1845s	0.1	0	0
1846s	0.1	0	0
1847s	0.2	0	0
1849s	0.6	0	0
1850s	0.1	0	0
1851s	0.6	0	0
1852s	0.1	0	0
1854s	0.1	0	0
1855s	0.2	0	0
1856s	0.3	0	0
1858s	0.1	0	0
1859s	0.3	0	0
1860s	0.1	0	0
1862s	0.1	0	0
1863s	0.3	0	0
1864s	0.3	0	0
1865s	0.1	0	0
1867s	0.3	0	0
1868s	0.1	0	0
1869s	0.1	0	0
1871s	0.3	0	0
1872s	0.5	0	0
1873s	0.1	0	0
1875s	0.4	0	0
1876s	0.0	0	0
1877s	0.1	0	0
1879s	0.4	0	0
1880s	0.4	0	0
1881s	0.1	0	0
1882s	0.4	0	0
1884s	0.3	0	0
1885s	0.1	0	0
1886s	0.3	0	0
1888s	0.5	0	0
1889s	0.6	0	0
1890s	0.3	0	0
1892s	0.5	0	0
1893s	0.3	0	0
1894s	0.1	0	0
1895s	0.5	0	0
1897s	0.1	0	0
1898s	0.1	0	0
1899s	1.2	0	0
1901s	0.1	0	0
1902s	0.3	0	0
1903s	0.4	0	0
1905s	0.1	0	0
1906s	0.1	0	0
1907s	0.6	0	0
1908s	0.2	0	0
1910s	1.2	0	0
1911s	0.5	0	0
1912s	0.6	0	0
1914s	0.1	0	0
1915s	0.2	0	0
1916s	0.2	0	0
1918s	0.1	0	0
1919s	1.8	0	0
1920s	1.0	0	0
1921s	0.1	0	0
1923s	5.8	0	0
1924s	0.7	0	0
1925s	0.1	0	0
1927s	0.3	0	0
1928s	0.3	0	0
1929s	0.2	0	0
1931s	0.3	0	0
1932s	0.8	0	0
1933s	0.1	0	0
1934s	0.7	0	0
1936s	0.3	0	0
1937s	0.3	0	0
1938s	0.2	0	0
1940s	0.7	0	0
1941s	0.4	0	0
1942s	0.6	0	0
1944s	0.2	0	0
1945s	0.5	0	0
1946s	0.3	0	0
1948s	0.4	0	0
1949s	0.1	0	0
1950s	0.5	0	0
1951s	0.1	0	0
1953s	0.1	0	0
1954s	0.1	0	0
